NumAxe Jour Diam     X1       Y1       Z1      X2       Y2       Z2
    5    11    1.04  -88.24    9.62  101.57  -92.87   11.28  102.48
    5    11    1.04  -92.87   11.28  102.48  -97.37   12.95  103.89
    5    11    1.04  -97.37   12.95  103.89 -101.73   14.79  105.50
    5    11    1.04 -101.73   14.79  105.50 -106.03   16.47  107.40
    5    11    1.04 -106.03   16.47  107.40 -110.44   18.01  109.18
    5    12    1.04 -110.44   18.01  109.18 -114.50   19.76  111.53
    5    12    1.04 -114.50   19.76  111.53 -118.50   21.78  113.74
    5    12    1.04 -118.50   21.78  113.74 -122.13   24.12  116.27
    5    12    1.04 -122.13   24.12  116.27 -125.77   26.15  119.03
    5    12    1.04 -125.77   26.15  119.03 -129.30   28.68  121.51
    5    12    1.04 -129.30   28.68  121.51 -133.19   30.61  123.98
    5    13    1.04 -133.19   30.61  123.98 -136.77   32.59  126.85
    5    13    1.04 -136.77   32.59  126.85 -140.75   34.30  129.35
    5    13    1.04 -140.75   34.30  129.35 -144.27   36.51  132.13
    5    13    1.04 -144.27   36.51  132.13 -147.63   38.24  135.40
    5    13    1.04 -147.63   38.24  135.40 -150.82   40.53  138.50
    5    13    1.04 -150.82   40.53  138.50 -153.43   43.06  141.94
    5    14    1.04 -153.43   43.06  141.94 -156.61   45.25  145.11
    5    14    1.04 -156.61   45.25  145.11 -159.71   46.87  148.68
    5    14    1.04 -159.71   46.87  148.68 -162.77   47.92  152.50
    5    14    1.04 -162.77   47.92  152.50 -165.35   48.75  156.70
    5    14    1.04 -165.35   48.75  156.70 -167.93   49.28  160.95
    6     8    4.34  -11.28   -6.06   83.13   -8.65  -10.29   83.58
    6     8    4.22   -8.65  -10.29   83.58   -5.74  -14.30   84.29
    6     8    4.17   -5.74  -14.30   84.29   -2.46  -18.06   84.54
    6     8    4.17   -2.46  -18.06   84.54    0.55  -21.93   85.50
    6     8    4.11    0.55  -21.93   85.50    3.57  -25.65   86.93
    6     8    4.11    3.57  -25.65   86.93    7.01  -28.88   88.59
    6     8    4.06    7.01  -28.88   88.59   10.56  -32.18   89.80
    6     8    4.06   10.56  -32.18   89.80   13.72  -35.80   91.22
    6     9    3.97   13.72  -35.80   91.22   16.65  -39.67   92.42
    6     9    3.97   16.65  -39.67   92.42   19.92  -43.14   93.89
    6     9    3.97   19.92  -43.14   93.89   23.22  -46.76   94.93
    6     9    3.81   23.22  -46.76   94.93   25.98  -50.82   95.84
    6     9    3.73   25.98  -50.82   95.84   29.00  -54.65   96.97
    6     9    3.57   29.00  -54.65   96.97   32.15  -58.47   97.66
    6     9    3.42   32.15  -58.47   97.66   35.44  -62.17   98.32
    6     9    3.42   35.44  -62.17   98.32   38.97  -65.72   98.42
    6     9    3.42   38.97  -65.72   98.42   41.99  -69.68   98.85
    6    10    3.42   41.99  -69.68   98.85   44.42  -73.97   99.64
    6    10    3.35   44.42  -73.97   99.64   46.26  -78.45  100.92
    6    10    3.35   46.26  -78.45  100.92   48.13  -83.02  101.70
    6    10    3.35   48.13  -83.02  101.70   49.60  -87.57  103.14
    6    10    3.28   49.60  -87.57  103.14   51.74  -91.82  104.69
    6    10    3.17   51.74  -91.82  104.69   53.95  -95.97  106.38
    6    10    3.00   53.95  -95.97  106.38   56.32 -100.09  107.92
    6    10    2.90   56.32 -100.09  107.92   59.14 -104.00  109.27
    6    10    2.78   59.14 -104.00  109.27   61.75 -108.08  110.50
    6    11    2.78   61.75 -108.08  110.50   64.55 -112.14  111.31
    6    11    2.78   64.55 -112.14  111.31   67.77 -115.95  111.69
    6    11    2.66   67.77 -115.95  111.69   71.12 -119.66  111.91
    6    11    2.66   71.12 -119.66  111.91   74.35 -123.45  111.53
    6    11    2.49   74.35 -123.45  111.53   78.03 -126.84  111.45
    6    11    2.49   78.03 -126.84  111.45   81.67 -130.23  111.93
    6    11    2.49   81.67 -130.23  111.93   84.81 -134.08  112.49
    6    11    2.42   84.81 -134.08  112.49   87.53 -138.22  113.14
    6    12    2.42   87.53 -138.22  113.14   90.20 -142.45  113.39
    6    12    2.29   90.20 -142.45  113.39   92.32 -146.98  113.36
    6    12    2.13   92.32 -146.98  113.36   94.25 -151.58  113.04
    6    12    1.98   94.25 -151.58  113.04   96.04 -156.25  113.07
    6    12    1.98   96.04 -156.25  113.07   97.60 -161.00  113.07
    6    12    1.88   97.60 -161.00  113.07   99.32 -165.67  113.53
    6    12    1.88   99.32 -165.67  113.53  100.58 -170.51  113.56
    6    12    1.88  100.58 -170.51  113.56  101.29 -175.45  113.68
    6    12    1.74  101.29 -175.45  113.68  101.58 -180.44  113.40
    6    13    1.59  101.58 -180.44  113.40  101.64 -185.41  113.94
